velx	vely	velz	angx	angy	angz
0.180546	-0.2086311	0.2595291	4.032366	0.9543185	-2.202787
0.1309789	-0.2472207	0.2365468	4.332281	0.3644956	-2.055095
0.05986039	-0.2879384	0.2484318	4.85641	-0.1785885	-1.527027
0.01990975	-0.3067113	0.255153	4.969174	-0.4182202	-1.254413
0.008931912	-0.2771087	0.2362117	4.520302	0.04154783	-0.8570846
0.04396228	-0.2554983	0.2145522	4.10905	0.4748071	-0.9845378
0.09130147	-0.2423831	0.1808357	3.943819	1.140164	-0.9555092
0.1110207	-0.2884918	0.1692527	4.456805	1.349066	-1.144385
0.1048564	-0.3687813	0.1563328	5.302402	1.022456	-1.537815
0.06735193	-0.4750888	0.1296757	6.25125	0.4549667	-1.982068
0.02624643	-0.5312911	0.133972	6.874763	-0.006700057	-1.849482
-0.02435541	-0.5887044	0.1275103	7.403824	-0.4041973	-1.219692
-0.02193236	-0.5939289	0.09224872	7.160614	0.007339755	-1.011851
0.01601468	-0.5598614	0.03966313	6.517618	0.752115	-0.669902
0.04589608	-0.5325356	0.003658679	5.928188	1.08998	-0.6177237
0.04648567	-0.4843459	-0.04677841	5.36592	0.9109711	-0.2293738
-0.005727976	-0.4531869	-0.07304607	5.090959	0.3868598	-0.3127358
-0.06387347	-0.4189501	-0.1064462	4.893281	-0.01253837	-0.8327826
-0.09494776	-0.3912371	-0.1299054	4.789723	-0.1828637	-1.253106
-0.1479122	-0.3510938	-0.1416034	4.649065	-0.5227383	-1.57615
-0.1562485	-0.3264537	-0.1427593	4.469791	-0.4891433	-1.42123
-0.1328025	-0.2663068	-0.1427905	3.890787	-0.08440092	-0.8936847
-0.08520175	-0.1976391	-0.1279601	2.879424	0.4568068	-0.4975678
-0.06646187	-0.1445456	-0.09262859	1.868287	0.348605	-0.1295038
-0.07857417	-0.1052367	-0.05404582	1.110543	0.08353163	-0.09319478
-0.08287588	-0.08950254	-0.02405097	0.825144	0.111664	-0.3080574
-0.08131994	-0.08648076	-0.0117275	0.7675297	0.1656386	-0.4663734
-0.07425979	-0.09690145	-0.0133119	0.9000579	0.2288053	-0.4596254
-0.06158962	-0.1031888	-0.01261218	1.019508	0.2668727	-0.3908208
-0.0531457	-0.1084121	-0.01078573	0.9092105	0.3431118	-0.4255268
-0.06101775	-0.09900205	0.006792963	0.5570524	0.09070319	-0.2097729
-0.0530173	-0.08260546	0.02031176	0.09661927	0.103909	-0.06668846
-0.03871541	-0.05890926	0.02956391	-0.2762376	0.1697389	0.1257493
-0.03156609	-0.04312284	0.03204732	-0.4461288	0.1521733	0.1988875
-0.02739882	-0.01701613	0.04023301	-0.6760592	0.1372661	0.08217706
-0.03070732	-0.001954133	0.04406457	-0.7294382	0.0671466	0.1145416
-0.025565	0.02036991	0.04451929	-0.8766254	-0.001160161	0.2730059
-0.02344488	0.04481078	0.04023876	-1.093601	-0.2342203	0.5903437
-0.02807343	0.0697583	0.05496122	-1.40219	-0.4738624	0.8458441
-0.02257547	0.09185217	0.07171667	-1.665321	-0.4855769	0.9082269
-0.004764793	0.1257696	0.09645495	-2.113055	-0.4011346	1.069857
0.007003201	0.1618089	0.1144142	-2.492393	-0.3204694	1.230549
0.0348261	0.2343273	0.1311939	-3.102565	-0.2053778	1.667578
0.03593124	0.2746508	0.1306636	-3.438396	-0.2415691	1.873196
0.02500936	0.3346725	0.1355497	-3.977595	-0.4243447	2.01647
-0.005021153	0.3863983	0.1234109	-4.454604	-0.8201177	2.237515
-0.0195148	0.4244627	0.1243783	-4.764608	-0.8289389	2.021233
-0.02787417	0.4551763	0.1200812	-4.766031	-0.6536246	1.403613
-0.02588836	0.4466548	0.1192411	-4.461414	-0.5894403	1.20216
-0.01964961	0.4457963	0.1048146	-4.454003	-0.4923414	1.174822
0.0007840482	0.46918	0.08435285	-4.933417	-0.2949971	1.296102
0.01072379	0.5334346	0.05240697	-5.77287	-0.1710804	1.539373
-0.02337096	0.6026956	-0.01657559	-6.712951	-0.5085146	1.941786
-0.05351693	0.6232371	-0.04073422	-6.947626	-0.8680926	1.99031
-0.09514073	0.6492447	-0.07936664	-7.135159	-1.487652	1.668843
-0.1279953	0.6568934	-0.1335655	-7.117362	-1.874302	1.170952
-0.1153771	0.6359214	-0.1687648	-6.791712	-1.767292	0.8680915
-0.09381922	0.5997525	-0.2012667	-6.362104	-1.274175	0.7500883
-0.05998637	0.5637177	-0.2170344	-6.038817	-0.9587579	0.7111097
-0.0508369	0.5318251	-0.223223	-5.728606	-0.8651	0.7495121
-0.07512482	0.5059046	-0.2493632	-5.810489	-1.122577	0.9808672
-0.09888646	0.4659776	-0.3026265	-6.143819	-1.492356	1.189315
-0.113826	0.4350097	-0.3398186	-6.313622	-1.77176	1.283557
-0.1323878	0.3686339	-0.3508486	-6.031529	-1.715676	1.68443
-0.1244696	0.2958	-0.321395	-5.312579	-1.389823	1.841092
-0.1152801	0.2428297	-0.2660977	-4.448246	-0.7376352	1.985525
-0.1041728	0.2142377	-0.2374847	-3.949911	-0.5721617	1.726806
-0.06222709	0.1659972	-0.2040848	-3.255325	-0.2990593	1.204087
-0.05041831	0.1447766	-0.190287	-3.091458	-0.2807381	1.148172
-0.05220579	0.09341525	-0.1768723	-2.740411	-0.6637834	1.120028
-0.05945047	0.07132743	-0.162688	-2.436634	-0.7386296	1.166936
-0.0609227	0.04543658	-0.1248582	-1.975434	-0.5949467	1.246907
-0.0467749	0.02566153	-0.1047289	-1.773638	-0.300663	1.123456
-0.03152793	0.01856411	-0.09326486	-1.617265	-0.1187995	0.89015
0.003019369	0.001449536	-0.05074836	-0.953986	0.2136893	0.5325741
0.008360402	-0.002163291	-0.01974419	-0.5159816	0.3808707	0.4781376
0.01713447	-0.01105537	0.01602507	-0.03201786	0.3818543	0.3046281
0.03467933	-0.02143284	0.02877442	0.1100157	0.2864735	0.07510828
0.0400385	-0.03002176	0.02602786	0.1580828	0.221361	-0.02027244
0.03609561	-0.04644239	0.03418527	0.4519495	0.05446167	-0.09784096
0.02526026	-0.05841664	0.05266696	0.7917947	0.03938568	-0.01436319
0.01041142	-0.068122	0.09078889	1.259042	0.1105027	0.101726
0.02673468	-0.07334603	0.1101983	1.440838	0.223206	-0.2402452
0.04817075	-0.07313651	0.1102533	1.526307	0.313103	-0.5461603
0.0743748	-0.07378007	0.1330175	1.914893	0.4073634	-0.9332705
0.0879389	-0.08080465	0.1554226	2.320703	0.3371681	-1.14932
0.09966829	-0.1078702	0.2211729	3.196868	0.4487113	-1.294117
0.1043984	-0.1194758	0.2489668	3.544537	0.4974093	-1.378832
0.1266641	-0.1345497	0.2797445	3.936858	0.5671594	-1.696401
0.1497102	-0.1416987	0.2996005	4.197339	0.771066	-1.932078
0.1836215	-0.1639388	0.3242322	4.534203	1.08639	-2.268835
0.2187652	-0.2013526	0.3354841	4.828036	1.159228	-2.633782
0.2135594	-0.2844879	0.3525888	5.491682	1.088306	-2.571328
0.1915988	-0.3336451	0.3589227	5.85563	0.8416496	-2.363355
0.1355829	-0.369409	0.3752073	6.260129	0.5981339	-1.711798
0.1161072	-0.3688475	0.3609462	6.114985	0.560643	-1.492833
0.1457323	-0.3324186	0.2772297	5.108136	0.8635017	-1.881949
0.1712167	-0.310364	0.2481719	4.773255	1.153679	-2.044044
0.1765691	-0.3119731	0.2260078	4.877261	1.522268	-1.500203
0.1599721	-0.3651229	0.2296009	5.568857	1.351742	-1.462745
0.1444787	-0.4651612	0.2106359	6.263725	0.8237092	-2.37038
0.09649937	-0.582237	0.1734193	7.025539	0.2811384	-2.751496
0.05488926	-0.6364451	0.1641356	7.592765	-0.1327405	-2.453756
0.01433961	-0.666458	0.1725783	7.948406	-0.3866132	-1.6456
0.0655833	-0.6274673	0.1255858	7.012725	0.4950549	-1.829762
0.1473262	-0.561803	0.03173034	5.754264	1.724975	-1.547952
0.1515388	-0.5145541	-0.004303596	5.195731	1.860602	-0.9199038
0.08447738	-0.4501061	-0.0494749	4.479543	0.6848795	-0.2324931
0.02498405	-0.4319446	-0.07143569	4.209158	0.01879628	-0.2816841
-0.04111975	-0.4079663	-0.100807	4.120239	-0.4893455	-0.3142357
-0.1156886	-0.3897814	-0.1568557	4.385401	-0.889116	-0.7323908
-0.1263166	-0.3769995	-0.1656868	4.566602	-0.7372434	-1.175252
-0.1217229	-0.3635613	-0.1816619	4.5636	-0.3993611	-1.43517
-0.1141017	-0.3149453	-0.1978728	3.958592	-0.2237873	-0.8997607
-0.1068046	-0.2375799	-0.1955266	2.923962	-0.2903691	-0.1617199
-0.113894	-0.1810898	-0.180756	2.176223	-0.3413347	0.05434965
-0.1229441	-0.1118139	-0.1459305	1.179425	-0.4575071	0.06724635
-0.1365814	-0.06586183	-0.1154793	0.4799499	-0.5795956	-0.09276329
-0.1497196	-0.04424775	-0.08793321	0.2465542	-0.6420945	-0.1835406
-0.126629	-0.05739469	-0.06533821	0.5449501	-0.3255274	-0.2900944
-0.1036002	-0.07434485	-0.0646356	0.8400423	-0.03841385	-0.2556893
-0.05681189	-0.1012378	-0.07551767	1.043545	0.282786	-0.07344729
-0.05549319	-0.09963566	-0.06028185	0.8596222	0.2389152	0.03207666
-0.07170911	-0.08623175	-0.03145444	0.2740952	-0.07821227	-0.1606081
-0.08542612	-0.0756782	0.0009317532	-0.1019356	-0.300568	-0.2360737
-0.05217707	-0.05516404	0.01850278	-0.2457616	0.1835198	-0.343457
-0.02161578	-0.04478338	0.01625839	-0.2691993	0.532173	-0.281526
0.01534496	-0.03127393	0.006080586	-0.4178508	0.7347869	-0.121846
0.01321302	-0.01244	0.00715005	-0.5757312	0.3220199	0.2903326
0.00859571	0.01049626	0.01808194	-0.8551205	0.1194547	0.4362677
0.01214202	0.04102251	0.03521263	-1.272352	-0.006234006	0.6087307
0.008693199	0.06902602	0.04918545	-1.608283	-0.2168536	0.9247895
0.02417998	0.1240064	0.07568337	-2.188531	-0.1330441	1.070803
0.03306698	0.1618429	0.09627737	-2.493446	0.007933768	1.070062
0.05241667	0.2183514	0.119034	-2.961758	0.1410704	1.200828
0.0664245	0.289699	0.1194702	-3.578383	0.1957837	1.47543
0.05733073	0.3655461	0.1147415	-4.300404	-0.04626731	1.858854
0.02800843	0.4279573	0.1048048	-4.814034	-0.5714364	2.287756
-0.01290715	0.4629106	0.08952383	-5.084917	-1.022793	2.501092
-0.03398646	0.4822079	0.08190356	-5.133829	-1.137746	2.541481
-0.05113892	0.4931844	0.06053788	-5.082345	-1.064325	2.440059
-0.05253751	0.5062022	0.03119232	-5.092291	-0.7980161	1.992907
-0.04994631	0.5214803	0.003887583	-5.237378	-0.6499315	1.52195
-0.06451695	0.5518032	-0.01374337	-5.521165	-0.7876417	1.383914
-0.09901267	0.5735779	-0.04567249	-6.052298	-1.147904	1.804412
-0.1177137	0.5867278	-0.07968697	-6.663171	-1.384868	2.278788
-0.1552123	0.6089965	-0.1680329	-7.633603	-1.583249	3.484521
-0.1760506	0.6005201	-0.2098452	-7.662937	-1.520724	3.836457
-0.1910464	0.583048	-0.2309771	-7.136404	-1.405714	3.584189
-0.1959781	0.5655725	-0.2324517	-6.556845	-1.368449	3.030079
-0.184014	0.5439086	-0.2389647	-5.542533	-1.301315	1.49464
-0.1464709	0.5263504	-0.2691055	-5.258639	-1.300075	0.6440919
-0.1161235	0.5114574	-0.3042445	-5.197858	-1.475516	-0.146554
-0.1048372	0.487276	-0.3311192	-5.502743	-1.548634	0.04160387
-0.1341426	0.4003764	-0.4012696	-6.599298	-0.9959936	1.937696
-0.1579008	0.3695233	-0.4342275	-6.993867	-0.7098846	2.726678
-0.1854269	0.3209743	-0.4615783	-6.827618	-0.7748042	2.918818
-0.2014967	0.2761362	-0.4482563	-6.151837	-0.833602	2.763751
-0.2042757	0.2356554	-0.4523749	-5.520994	-1.260175	2.168575
-0.1684321	0.1996951	-0.4418517	-4.891416	-1.469164	1.527782
-0.1424551	0.1795682	-0.4204318	-4.551811	-1.470905	1.248941
-0.1143863	0.1214237	-0.3857168	-4.367924	-1.016848	1.315367
-0.1214408	0.06674857	-0.3442643	-4.171326	-0.4067502	1.634495
-0.1204025	0.04616043	-0.3025384	-3.540076	-0.3445764	1.524143
-0.1092393	0.0376596	-0.2766739	-3.049875	-0.4512512	1.258407
-0.08012851	0.02538142	-0.22281	-2.330798	-0.4039364	0.8144188
-0.0677961	0.01952322	-0.1559481	-1.600985	-0.1014731	0.5493184
-0.05233589	0.01305803	-0.113858	-1.146005	0.01427142	0.3953906
-0.03879466	0.005377177	-0.05170438	-0.52166	0.1941127	0.230111
-0.03239817	-0.01141227	-0.004969622	-0.1726485	0.08605906	0.1677027
-0.02468277	-0.02494312	0.001456348	-0.1223882	0.01345285	0.1700284
-0.02493789	-0.04643292	0.0181077	0.03478046	-0.0129595	0.2449977
-0.03244093	-0.06493574	0.03925077	0.2497887	-0.03101643	0.3310188
-0.03235742	-0.07480328	0.05367736	0.4869465	-0.001975395	0.3120334
-0.0240838	-0.07458597	0.08303674	0.9882951	0.05779369	0.1759085
-0.009786543	-0.06188499	0.1137535	1.419312	0.0820567	-0.07830392
0.02187313	-0.04235835	0.129047	1.587234	0.1925912	-0.4395448
0.04306776	-0.03169162	0.1289691	1.619199	0.2578484	-0.7193793
0.07798801	-0.01937145	0.1339649	1.79766	0.2848076	-1.166492
0.1053119	-0.009609932	0.1686647	2.29601	0.4046633	-1.457853
0.1213245	-0.01349335	0.2266106	3.0537	0.4684561	-1.718276
0.1521555	-0.02969534	0.2995858	3.958186	0.5599811	-2.100626
0.1815366	-0.05460095	0.3767768	4.992328	0.696373	-2.595376
0.2235491	-0.06461861	0.4514132	6.011799	0.8164927	-3.171474
0.2571181	-0.07873616	0.4914666	6.548696	1.040069	-3.551852
0.3278707	-0.1072783	0.5282198	6.899875	1.281456	-4.2834
0.3907583	-0.149188	0.5231467	6.966132	1.595755	-4.837255
0.4134879	-0.2216654	0.5122415	7.104592	1.751674	-4.81689
0.3952011	-0.2835563	0.5096528	7.222929	1.585428	-4.62009
0.2990771	-0.4252032	0.4735236	7.46704	0.6212831	-4.09611
0.2249829	-0.4778987	0.4604861	7.83126	0.1741311	-3.509703
0.1413753	-0.5262789	0.4568789	8.221715	-0.1753667	-2.727169
0.1415527	-0.5177359	0.414893	7.926687	-0.2026471	-3.098467
0.2096854	-0.464626	0.3070153	6.789055	0.9311054	-3.686386
0.2614867	-0.4308241	0.2471255	6.070696	1.532205	-3.783686
0.2768284	-0.4101415	0.1630327	5.366641	1.91112	-3.523592
0.2171929	-0.4248437	0.1116475	5.24228	1.498586	-2.944015
0.1167033	-0.4524536	0.06464516	5.361206	0.5316152	-2.602866
-0.001669212	-0.4919769	0.02311856	5.637138	-0.5158815	-2.59537
-0.07359935	-0.5168238	-0.01288221	5.858786	-1.132545	-2.622026
-0.1593618	-0.5323281	-0.03118868	6.223482	-1.880547	-2.319448
-0.1720454	-0.5073897	-0.03358613	6.103391	-1.765757	-1.79613
-0.09736978	-0.4428217	-0.07827387	5.086238	-0.5026568	-1.17511
-0.03406439	-0.3841359	-0.1172206	4.11432	0.3873013	-0.583699
0.01106731	-0.243947	-0.1210771	2.128724	0.5902446	0.4631412
-0.007044298	-0.2133359	-0.1151931	1.760014	0.29302	0.6553714
-0.07078014	-0.1460202	-0.08862957	1.050007	-0.6579837	0.6817427
-0.1325922	-0.11768	-0.0815566	0.7824733	-1.034199	-0.1276141
-0.1417715	-0.1268631	-0.08355953	1.058346	-1.059786	-0.262717
-0.1171133	-0.1592185	-0.08064657	1.610496	-0.6568222	-0.4647312
-0.05784795	-0.1902252	-0.09738736	1.962106	-0.008774334	-0.4737275
-0.03076815	-0.193405	-0.1090035	1.9394	0.2540959	-0.3552938
-0.049289	-0.1756206	-0.1019587	1.382038	-0.06088303	-0.02149027
-0.06206907	-0.1538859	-0.08610436	0.9501255	-0.268089	-0.008723611
-0.07102316	-0.1144036	-0.06061831	0.4247552	-0.3397614	-0.0756293
-0.06034333	-0.09525315	-0.04990409	0.2420136	-0.2311385	-0.08631941
-0.05053068	-0.09056962	-0.04591409	0.2639136	-0.1964796	0.02441244
-0.03342408	-0.08982144	-0.04305438	0.3960444	-0.05682642	0.08930283
-0.01953502	-0.08314448	-0.04298984	0.4730076	0.1045703	-0.02627084
-0.02492022	-0.0759372	-0.04007419	0.4343179	0.003000532	-0.01404546
-0.03590616	-0.05360223	-0.0307026	0.2090659	-0.1324041	-0.0223388
-0.03902925	-0.01891155	-0.0120287	-0.1592866	-0.1806554	-0.01166147
-0.03444692	0.0197504	0.008962042	-0.5875652	-0.1525918	0.1003635
-0.02268357	0.0466482	0.02188567	-0.8962413	-0.06970882	0.2296033
0.001354985	0.09359905	0.03861541	-1.400451	0.03915492	0.5682498
0.01975954	0.1484774	0.06416518	-1.99055	0.1207643	0.9966008
0.04041091	0.2119186	0.08449555	-2.696946	0.1959894	1.358476
0.04762587	0.2592224	0.0895465	-3.146207	0.1565062	1.598863
0.03274444	0.315992	0.09563455	-3.7082	-0.1623999	2.043249
0.009715267	0.3744483	0.101794	-4.208238	-0.4404178	2.359608
0.004446323	0.4138928	0.09549952	-4.485157	-0.4720353	2.38484
-0.007413968	0.4692307	0.07664209	-4.78371	-0.4119347	2.344482
-0.01312688	0.4878116	0.0644526	-4.894424	-0.3726092	2.364216
-0.015262	0.5176476	0.04726715	-5.15002	-0.3022087	2.394315
-0.01852735	0.5379621	0.007387815	-5.457926	-0.2838075	2.454329
-0.0337239	0.5392529	-0.02871781	-5.633541	-0.3562651	2.627458
-0.05140241	0.5259809	-0.05151722	-5.530692	-0.4338432	3.013932
-0.0650177	0.5099675	-0.07248984	-5.371242	-0.4349831	3.110209
-0.07294517	0.4831837	-0.09467895	-5.13868	-0.4044675	2.952663
-0.07798989	0.4716734	-0.1045076	-5.044708	-0.3852218	2.83908
-0.09274006	0.4510622	-0.1392344	-5.065837	-0.4805005	2.35489
-0.1004401	0.444686	-0.1581218	-5.108843	-0.5587537	2.178821
-0.1089941	0.4299466	-0.1868598	-5.196755	-0.667575	2.076605
-0.1204326	0.4059689	-0.2220086	-5.321632	-0.8023555	2.101178
-0.1400662	0.3918977	-0.2541412	-5.468368	-0.9790363	2.206698
-0.1583062	0.3708117	-0.2827682	-5.518363	-1.081867	2.377113
-0.1675135	0.3516357	-0.302837	-5.523312	-1.053307	2.506646
-0.172906	0.3235362	-0.3276488	-5.439809	-1.042691	2.507123
-0.1790217	0.2999437	-0.3530137	-5.357746	-1.161853	2.370151
-0.1759176	0.2722451	-0.3893368	-5.396971	-1.420182	2.144426
-0.1745913	0.2348669	-0.4236936	-5.397105	-1.641469	1.938544
-0.1715485	0.2010354	-0.4368046	-5.226399	-1.779461	1.812933
-0.1632807	0.1203384	-0.3929885	-4.311049	-1.479122	1.90363
-0.1632382	0.0888997	-0.3500666	-3.803179	-1.167734	2.013953
-0.1574719	0.05592798	-0.2929699	-3.181957	-0.8798481	1.911004
-0.1300818	0.03711578	-0.2559632	-2.839614	-0.6843309	1.56277
-0.1018386	0.0313512	-0.2413716	-2.690381	-0.6127148	1.28417
-0.08592236	0.009184477	-0.2303235	-2.687097	-0.2755361	1.199518
-0.07944758	-0.01266127	-0.2198977	-2.480115	-0.5758538	1.064768
-0.08626901	-0.03424961	-0.1800066	-1.896796	-0.6696013	1.096887
-0.08199338	-0.04412724	-0.1256417	-1.250567	-0.6543627	1.027928
-0.07265387	-0.04617747	-0.08469897	-0.8718237	-0.48379	0.8487409
-0.0402022	-0.04813333	-0.02764996	-0.3811944	-0.06474071	0.4601016
-0.00688085	-0.03920224	0.02127159	0.1086284	0.1422147	0.02090914
0.01829571	-0.02658316	0.05485103	0.5496484	0.1124063	-0.34525
0.03941021	-0.02248579	0.08048788	0.7997922	0.1390066	-0.5152632
0.04902562	-0.01782184	0.08820265	0.8760913	0.1573246	-0.5625783
0.05410132	-0.02065614	0.1044887	0.9716414	0.2089016	-0.6037155
0.05599222	-0.02506289	0.1145323	1.103701	0.1958012	-0.6302934
0.06234057	-0.0237268	0.1517359	1.66476	0.1955169	-0.7401615
0.07184082	-0.01874248	0.1789818	2.059582	0.2015533	-0.9466523
0.1028465	-0.0111113	0.2261483	2.664299	0.3116554	-1.416679
0.1521666	0.0002283664	0.2670436	3.240127	0.4216631	-2.054801
0.1885333	0.001166279	0.3003815	3.585907	0.5593491	-2.467759
0.2535948	-0.01892627	0.3424839	4.023435	0.8919165	-2.98191
0.2652565	-0.04154718	0.3568292	4.228829	0.9804577	-2.998429
0.2607515	-0.09081525	0.3818466	4.665687	0.7515812	-2.996773
0.2357969	-0.1719203	0.422697	5.546463	0.2745367	-3.025439
0.2228586	-0.2156984	0.450171	6.046332	0.204846	-2.949981
0.2196535	-0.2756628	0.4770806	6.598101	0.322807	-2.853871
0.2240305	-0.3093573	0.4850081	6.800165	0.5341762	-2.861306
0.2624395	-0.3499376	0.4668393	6.721889	0.926232	-3.161256
0.3005107	-0.3867012	0.4289812	6.379326	1.422606	-3.131232
0.3011324	-0.4357462	0.3920042	6.204552	1.65453	-2.664721
0.2566961	-0.5174337	0.3444827	6.280619	1.343746	-2.288589
0.2103593	-0.5869336	0.3188388	6.545506	0.8503129	-2.23928
0.1263883	-0.6859407	0.2983517	7.38344	-0.07991327	-1.837829
0.05236557	-0.7376881	0.2960094	8.179346	-0.7475703	-1.250161
0.07611373	-0.730619	0.2338155	7.828283	-0.3822216	-2.327205
0.1547044	-0.6890069	0.127391	7.02323	0.7531497	-3.188156
