velx	vely	velz	angx	angy	angz
0.004752082	-0.00147394	-0.001445957	-0.5540088	-0.04478697	-0.08661009
0.004084591	0.00508886	-0.001231512	-0.5986468	-0.0258388	-0.03829661
0.004770475	0.01574781	-0.002588446	-0.648902	-0.01974589	-0.04502354
0.005659539	0.02142199	-0.001752676	-0.6412457	-0.02601205	-0.03568407
0.007821996	0.02979445	-0.00192567	-0.6005252	-0.04414634	0.02701416
0.006802909	0.0403645	-0.0001018969	-0.5963965	-0.06603442	0.04484381
0.006628156	0.05319184	0.001460026	-0.6791652	-0.04997281	0.08345664
0.009297553	0.0641244	0.0008235773	-0.8517514	-0.0007378401	0.1543649
0.009626111	0.06935894	-0.003181639	-1.007961	0.02664739	0.2108749
0.008287319	0.07265769	-0.0103074	-1.225397	0.009158473	0.2812421
0.003826217	0.07146888	-0.0139654	-1.367774	-0.02078504	0.2072544
0.003609707	0.07669237	-0.01354956	-1.477822	0.01181499	0.1291923
0.005987884	0.08236132	-0.01279302	-1.519435	0.05217699	0.07103322
0.01209352	0.09185471	-0.008700101	-1.604069	0.1639965	-0.08078453
0.01584304	0.1023387	-0.005598551	-1.701947	0.2196542	-0.1462101
0.02174074	0.1271163	-0.006038018	-1.931891	0.298338	-0.1126618
0.02571216	0.1442395	-0.008293038	-2.088562	0.3354684	-0.03104187
0.02879711	0.162618	-0.01541598	-2.241211	0.3453172	0.1480187
0.02338771	0.1691512	-0.03141877	-2.288172	0.2824894	0.3588175
0.01730316	0.167375	-0.03576167	-2.228991	0.1508095	0.409211
0.01272269	0.1649562	-0.03395124	-2.178682	0.1002253	0.4080816
0.007490379	0.1633824	-0.02946139	-2.232851	0.1067018	0.2970468
0.008466369	0.1706462	-0.03338133	-2.466918	0.1908408	0.152226
0.01326986	0.1881165	-0.04247656	-2.896928	0.3239192	0.1370474
0.01470244	0.2035024	-0.05859406	-3.432577	0.3975279	0.1563746
0.0130655	0.2092166	-0.07970857	-3.813995	0.40343	0.2677841
0.00829826	0.1951837	-0.08658242	-3.829284	0.3755262	0.387867
0.003147785	0.1666549	-0.08480016	-3.629154	0.2728728	0.4567358
