velx	vely	velz	angx	angy	angz
0.1471789	0.4890525	0.3963158	-3.554218	-0.3861082	1.468067
0.1688365	0.5881274	0.4338388	-4.197894	-0.2160645	1.608525
0.1719714	0.6797544	0.4525546	-4.596898	-0.1674592	1.812718
0.1652036	0.7773363	0.4517217	-4.923976	-0.003236286	1.8066
0.1574704	0.8318707	0.4430194	-5.084761	0.1517065	1.637815
0.1510221	0.8987835	0.4262747	-5.22592	0.1349571	1.557246
0.1074666	0.9736739	0.3905528	-5.344182	-0.02641057	1.566002
0.07036502	1.038158	0.3627523	-5.495831	-0.1808534	1.638441
0.05892839	1.098705	0.3062531	-5.607242	-0.156258	1.639413
0.03586995	1.121342	0.2668531	-5.65806	-0.1595846	1.526817
0.01949725	1.140193	0.2194329	-5.552179	-0.1340178	1.483127
-0.01833568	1.157641	0.1511608	-5.355509	-0.2784686	1.495177
-0.04598825	1.150854	0.09483252	-5.04196	-0.3668308	1.40784
-0.08115582	1.138688	0.04520652	-4.746831	-0.4893393	1.485942
-0.09594702	1.127376	0.009676567	-4.599746	-0.4805993	1.554357
-0.1315452	1.122482	-0.05742415	-4.570138	-0.603861	1.653583
-0.1485395	1.113161	-0.09145324	-4.603346	-0.6810023	1.480487
-0.1659017	1.094479	-0.1435258	-4.582069	-0.7537631	1.227743
-0.175509	1.072091	-0.1736676	-4.542883	-0.8114425	1.105869
-0.1859376	1.007325	-0.2309826	-4.388169	-0.9789246	0.7124234
-0.1880882	0.9586797	-0.2478302	-4.18092	-1.027901	0.5946187
-0.1832454	0.8767793	-0.2669227	-3.757711	-0.9433388	0.7061436
-0.1915915	0.797987	-0.2713051	-3.278346	-0.646804	1.279289
-0.1941158	0.7331898	-0.2763862	-3.000252	-0.4562844	1.563353
-0.1927129	0.6789854	-0.2918728	-2.933824	-0.6044295	1.264233
-0.1889567	0.6456766	-0.2919501	-2.854743	-0.758426	0.9970261
-0.192717	0.5866861	-0.2892098	-2.677397	-0.8552279	0.8605998
-0.1929283	0.5194718	-0.280083	-2.405276	-0.8882925	0.8221161
-0.1754216	0.4477372	-0.2590371	-2.045622	-0.8763803	0.665027
-0.1560238	0.3811643	-0.2351968	-1.693213	-0.799616	0.5801985
-0.1451257	0.3389135	-0.2214218	-1.490685	-0.7380631	0.5713769
-0.1267742	0.2760255	-0.1946137	-1.171823	-0.7176002	0.4881122
-0.1045704	0.2092774	-0.1531385	-0.7652255	-0.6575068	0.3810582
-0.07467258	0.1387863	-0.09759891	-0.3026735	-0.4963053	0.3340641
-0.04467563	0.06748287	-0.04430654	0.1435358	-0.3074001	0.2411511
-0.02234306	0.02582106	-0.01069304	0.4045551	-0.2303761	0.1279073
0.02223375	-0.04454623	0.0420498	0.8481194	-0.2006734	-0.2391614
0.04163682	-0.074106	0.0652274	1.013618	-0.1485026	-0.3833572
0.0721709	-0.1212897	0.09646281	1.205711	-0.0957009	-0.6056876
0.09942223	-0.1725091	0.1256731	1.423253	-0.007232892	-0.7663587
0.1253058	-0.2185931	0.1525694	1.653995	0.1587201	-0.8195997
0.1415572	-0.2513497	0.1695404	1.794235	0.2500584	-0.8910316
0.1622325	-0.2981819	0.190838	1.996845	0.3403854	-1.060418
0.1751637	-0.3481711	0.2068576	2.214144	0.421775	-1.145149
0.188017	-0.3998312	0.2250961	2.496352	0.471429	-1.311241
0.1957934	-0.4345659	0.2330821	2.656095	0.4838265	-1.463275
0.2070129	-0.4838164	0.238263	2.804016	0.3934625	-1.815568
0.2042045	-0.5413535	0.2330022	2.946889	0.3137786	-1.958379
0.1890744	-0.6009805	0.2310043	3.187455	0.3437446	-1.674919
0.1806829	-0.6500778	0.2323341	3.364706	0.4924255	-1.370263
0.1797617	-0.677695	0.2298574	3.401373	0.5350143	-1.413102
0.1741491	-0.7167826	0.2225855	3.459537	0.6004969	-1.439108
0.1728337	-0.7679471	0.2098218	3.666878	0.6781808	-1.469778
0.1722838	-0.8127767	0.1982559	3.876543	0.7486435	-1.45037
0.1653814	-0.9074298	0.162568	4.32022	0.8541093	-1.194127
0.1581393	-0.9484208	0.1361168	4.47125	0.8386068	-1.186529
0.1262657	-1.003006	0.07354212	4.594835	0.5991929	-1.191752
0.1071954	-1.019306	0.04567327	4.608263	0.4603561	-1.216822
0.08432995	-1.042898	-0.0003575974	4.593513	0.4384626	-1.160552
0.08039373	-1.051367	-0.02011878	4.584755	0.483102	-1.056569
0.0733829	-1.059987	-0.0446609	4.593025	0.526467	-0.8564416
0.07047118	-1.069137	-0.08796943	4.594925	0.5516855	-0.6301045
0.05406521	-1.076697	-0.1369028	4.631851	0.4815765	-0.5475923
0.02764409	-1.076541	-0.1867582	4.708976	0.3401356	-0.56851
0.0049306	-1.071235	-0.2243809	4.732436	0.2043277	-0.63574
-0.03629539	-1.050941	-0.276814	4.726239	-0.03051242	-0.7616975
-0.07056285	-1.017068	-0.3098426	4.63342	-0.1581407	-0.960148
-0.0850433	-0.9848072	-0.3182127	4.417931	-0.1010038	-1.161384
-0.100466	-0.9085641	-0.3310669	3.809804	0.1580417	-1.48363
-0.1065385	-0.8762352	-0.3383029	3.584145	0.09611332	-1.381302
-0.1077122	-0.8317836	-0.3512432	3.290682	-0.03740723	-1.111477
-0.1065908	-0.7848106	-0.3532064	3.076748	-0.1980103	-0.82981
-0.1061199	-0.734766	-0.3506983	2.896669	-0.3781824	-0.5970038
-0.1011718	-0.6822696	-0.3367335	2.630665	-0.3137621	-0.618037
-0.09347371	-0.6497445	-0.3176045	2.457052	-0.1702849	-0.6964238
-0.08777266	-0.5923098	-0.298551	2.172876	-0.02699938	-0.7722701
-0.07659242	-0.5029206	-0.2627648	1.76538	-0.03579384	-0.4277992
-0.07175891	-0.4609925	-0.2469273	1.571893	-0.03732445	-0.370492
-0.0666695	-0.4215069	-0.2319842	1.368733	0.005075368	-0.3771817
-0.05723489	-0.352276	-0.2034387	1.075704	-0.04121642	-0.2793786
-0.04692922	-0.2795657	-0.1590075	0.7672141	-0.206189	-0.06724007
-0.01440165	-0.1770421	-0.08076998	0.1657854	0.01549132	0.03131207
0.01457623	-0.09937137	-0.01673557	-0.3118842	0.1528701	0.1394734
0.03188408	-0.04772677	0.02454995	-0.6141198	0.1340796	0.2856018
0.05090583	0.002310559	0.06384955	-0.8934869	0.0448561	0.4714375
0.07731584	0.08098418	0.1185611	-1.275831	-0.1867227	0.8268708
0.09717651	0.1666238	0.1794654	-1.686341	-0.3162181	1.081451
0.1123576	0.2581915	0.2413795	-2.207879	-0.2838692	1.157487
0.1282421	0.3593188	0.3006966	-2.742516	-0.211656	1.185819
0.1388862	0.4574497	0.3480755	-3.115023	-0.1723061	1.379916
0.1475856	0.5164202	0.3675083	-3.270771	-0.1803017	1.566352
0.1474052	0.6060219	0.389325	-3.583294	-0.3464179	1.786453
0.1263756	0.6963226	0.402536	-3.968152	-0.4817522	1.820137
0.1096615	0.7514943	0.410409	-4.139327	-0.6389411	1.921008
0.09353246	0.8327465	0.4155464	-4.303642	-0.8293169	2.249385
0.07619171	0.9211037	0.4100684	-4.5332	-0.9234064	2.744065
0.05029593	1.024247	0.4039911	-4.851711	-0.8769478	3.049302
0.02111458	1.142375	0.3849504	-5.315777	-0.7039555	2.885197
-0.02119611	1.223173	0.3522677	-5.668569	-0.7218402	2.692726
-0.08256693	1.339857	0.2953101	-6.251608	-0.7375007	2.067167
-0.131484	1.42934	0.2117093	-6.568244	-0.8051712	1.195817
-0.183286	1.454468	0.1056677	-6.534304	-1.097813	0.6808283
-0.2087749	1.453965	0.04618229	-6.428718	-1.247327	0.6069127
-0.2132132	1.432221	-0.0192983	-6.226024	-1.223715	0.8198437
-0.1818327	1.35945	-0.1210227	-5.795959	-0.7213497	1.450788
-0.1767148	1.320763	-0.1651855	-5.561587	-0.4689499	1.827677
-0.1797382	1.256549	-0.2202493	-5.221597	-0.1812854	2.261009
-0.19085	1.21731	-0.2598408	-5.034906	-0.1424269	2.307965
-0.1954248	1.153546	-0.3138514	-4.839993	-0.2972246	1.899819
-0.2165563	1.100205	-0.348688	-4.635085	-0.5875111	1.498116
-0.2246576	1.042563	-0.3763498	-4.38719	-0.7437138	1.252498
-0.2254659	0.9849387	-0.3895769	-4.124297	-0.7770843	1.145137
-0.2188163	0.9381751	-0.3943065	-3.939081	-0.7499895	1.021528
-0.2027858	0.8661364	-0.3919376	-3.612117	-0.653828	0.9263684
-0.1837813	0.7786788	-0.3778968	-3.239241	-0.567642	0.8488182
-0.1635175	0.683568	-0.3509803	-2.803256	-0.5038137	0.7257135
-0.1389923	0.5829001	-0.309933	-2.328235	-0.413432	0.6336995
-0.1241088	0.5177428	-0.2798809	-1.998171	-0.4062707	0.5513961
-0.1078909	0.4246447	-0.2313713	-1.508942	-0.4150201	0.4496779
-0.09077664	0.3412161	-0.1803462	-1.066094	-0.4407756	0.3570395
-0.0786384	0.2890664	-0.1473626	-0.7720734	-0.4618263	0.29293
-0.04364996	0.1946095	-0.07469866	-0.2463936	-0.367188	0.118945
-0.0123927	0.1310584	-0.01610686	0.08713922	-0.2088299	-0.01779162
0.01091131	0.08792251	0.01747441	0.2806213	-0.1147825	-0.1331721
0.04154781	0.02061673	0.06262629	0.5853182	-0.1062312	-0.37308
0.06262825	-0.05389721	0.1095211	0.9378225	-0.1442564	-0.5598352
0.07583058	-0.1070012	0.138199	1.189961	-0.192653	-0.6621054
0.09104805	-0.1874429	0.1791629	1.610843	-0.2298187	-0.7594619
0.1031583	-0.2603936	0.2232628	2.057252	-0.1185947	-0.7332407
0.1270837	-0.3256665	0.2623018	2.408781	0.06535041	-0.8052076
0.1558062	-0.38782	0.2921272	2.706481	0.1646803	-1.041378
0.1809473	-0.4498087	0.3163876	2.982723	0.3588176	-1.155454
0.1960207	-0.4898421	0.3281122	3.128697	0.4433831	-1.269834
0.2157601	-0.5587409	0.3358617	3.345508	0.44016	-1.549402
0.2242917	-0.6362113	0.3374644	3.616615	0.3864886	-1.761127
0.2240988	-0.6940468	0.3367577	3.850936	0.3332881	-1.874337
0.2263963	-0.7854726	0.3331653	4.278934	0.2552965	-2.083658
0.230919	-0.8750359	0.3246976	4.728602	0.3442814	-2.146046
0.2324161	-0.9494486	0.3071796	5.084238	0.4503482	-2.255996
0.2254462	-1.011154	0.2782021	5.326111	0.5678211	-2.304787
0.2148444	-1.06166	0.2377134	5.464292	0.6480542	-2.385725
0.2042802	-1.093222	0.2077622	5.551728	0.6600987	-2.366631
0.1798996	-1.145927	0.1510684	5.74117	0.6491701	-2.30101
0.1460025	-1.211418	0.07640761	6.087311	0.597897	-2.092423
0.1020356	-1.287307	-0.02055744	6.607211	0.3837713	-1.712103
0.03780857	-1.338307	-0.1313352	7.154699	-0.104849	-1.239579
-0.01612276	-1.338261	-0.1974594	7.447443	-0.5991507	-0.8394865
-0.0959694	-1.285269	-0.2603504	7.437047	-1.270643	-0.4981973
-0.1343185	-1.177131	-0.2734688	6.577326	-1.029239	-0.8207956
-0.1275055	-1.081292	-0.2585544	5.727776	-0.3139338	-1.282639
-0.1043189	-0.970534	-0.2468852	4.63953	0.1448286	-1.685249
-0.109233	-0.8759174	-0.2583018	3.975091	-0.006373274	-1.464249
-0.1037814	-0.8081947	-0.2599881	3.632749	-0.1534484	-1.051882
-0.1006554	-0.746069	-0.2720307	3.40109	-0.2675199	-0.8397168
-0.1022055	-0.6808872	-0.2660903	3.197114	-0.3586352	-0.7100012
-0.09462623	-0.6298134	-0.2467989	2.850234	-0.1052183	-0.8634603
-0.0874016	-0.5928171	-0.2266506	2.521718	0.1293956	-0.9649265
-0.07187691	-0.5417339	-0.1982374	2.079508	0.3263376	-0.8865414
-0.06117913	-0.4938363	-0.1877031	1.774475	0.2838614	-0.6335256
-0.04968657	-0.4461979	-0.1840036	1.586592	0.1912824	-0.3886544
-0.04637278	-0.4140933	-0.1807438	1.50232	0.08212956	-0.2283992
-0.04211726	-0.3644107	-0.1662528	1.326762	-0.05287265	-0.1012972
-0.04658981	-0.314567	-0.1461567	1.070919	0.05976351	-0.3006495
-0.05050595	-0.2676123	-0.1222817	0.7831312	0.1780275	-0.4702111
-0.04559722	-0.2285832	-0.09813504	0.5513662	0.2178791	-0.4843005
-0.03886348	-0.2028892	-0.08065725	0.407012	0.2498599	-0.41693
-0.01379384	-0.1485895	-0.04682872	0.1153964	0.124954	-0.05551808
-0.00781813	-0.1345611	-0.03794701	0.05340744	0.05054362	0.05997234
0.01893359	-0.07896677	-0.002697236	-0.2103625	-0.1961287	0.5097286
0.04123807	-0.02875335	0.03893489	-0.5017386	-0.2360736	0.7243519
0.06169992	0.03430771	0.09300448	-0.8960721	-0.2198423	0.902396
0.07269406	0.08399794	0.1315183	-1.234023	-0.1922515	0.983863
0.08651031	0.1712469	0.1965212	-1.821162	-0.1357547	1.051066
0.09614707	0.2730422	0.2661227	-2.486305	-0.07691945	1.098263
0.111707	0.3825803	0.329276	-3.183386	-0.05962522	1.194957
0.122544	0.4530215	0.3661267	-3.61888	-0.09970689	1.374068
0.1332443	0.5676004	0.409501	-4.215829	-0.2330351	1.779808
0.1497239	0.6774836	0.4311549	-4.722208	-0.1988778	2.030411
0.1514322	0.781265	0.4380653	-5.150283	-0.1203035	2.224849
0.1389411	0.8885264	0.4474427	-5.486052	-0.2408943	2.745975
0.1272032	0.9618905	0.4415675	-5.72017	-0.2734111	3.107136
0.09585295	1.087251	0.4025561	-6.132855	-0.2614665	3.466105
0.03346083	1.221838	0.3601089	-6.572608	-0.3614883	3.53084
-0.04166847	1.358804	0.2793365	-7.065085	-0.4131662	2.989844
-0.09612466	1.439006	0.2215901	-7.317003	-0.5534406	2.510439
-0.1809954	1.529879	0.09941244	-7.535149	-0.8441472	1.766546
-0.2350229	1.586798	-0.02944781	-7.509669	-0.9910983	1.274084
-0.2803156	1.614393	-0.1615848	-7.404963	-1.109793	1.717542
-0.3028385	1.638162	-0.2850361	-7.61373	-1.090337	2.309823
-0.3188456	1.634377	-0.4239064	-7.722733	-0.842707	2.312111
-0.3356016	1.608115	-0.5152515	-7.726129	-0.8793139	2.132989
-0.3660424	1.495242	-0.6490067	-7.364604	-1.451244	1.612241
-0.3812178	1.409059	-0.6936501	-6.974051	-1.688539	1.485683
-0.3938873	1.316009	-0.7172347	-6.53407	-1.759067	1.560382
-0.3837687	1.178423	-0.7272009	-5.84653	-1.482271	1.854557
-0.3748654	1.051397	-0.7088098	-5.289083	-1.225616	1.862087
-0.3421513	0.9387982	-0.6750236	-4.7707	-1.262631	1.481468
-0.3060428	0.8083283	-0.6325258	-4.208511	-1.265985	1.239711
-0.2867556	0.7185372	-0.5879465	-3.780783	-1.166972	1.221933
-0.2653961	0.5774993	-0.5051977	-3.092007	-0.9705772	1.233539
-0.2385721	0.4500835	-0.4201222	-2.381886	-0.8944171	1.142298
-0.206502	0.3779376	-0.3542776	-1.944986	-0.8492869	1.035597
-0.1557003	0.2681268	-0.2333944	-1.259301	-0.6983231	0.8287636
-0.1038834	0.1969119	-0.1464889	-0.7479311	-0.7032002	0.470768
-0.06617479	0.1454816	-0.08298093	-0.3936482	-0.6376264	0.2836861
-0.01333912	0.07018086	0.01280542	0.1292445	-0.4038205	0.08154585
0.03758279	-0.0007904218	0.1062275	0.6817896	-0.08601929	-0.09863086
0.09042504	-0.06983932	0.1927009	1.223305	0.221005	-0.272888
0.1172569	-0.1193859	0.2437393	1.570659	0.369254	-0.3747171
0.1500222	-0.193569	0.3096778	2.08545	0.4140925	-0.5581115
0.1785794	-0.265491	0.3662126	2.577391	0.4133717	-0.6968352
0.2039264	-0.3216828	0.4107424	3.011971	0.5109008	-0.8358537
0.2214441	-0.3524724	0.4340116	3.206924	0.6116627	-0.9448456
0.2557191	-0.3939726	0.462068	3.387072	0.6574679	-1.280982
0.2894511	-0.4487976	0.4800368	3.593791	0.5291325	-1.739289
0.3123706	-0.5356514	0.5062817	3.942779	0.3748244	-2.117719
0.321337	-0.6505554	0.5309089	4.457481	0.2641353	-2.334849
0.3102226	-0.7868676	0.5527238	5.169941	0.1910234	-2.208031
0.3072557	-0.9155295	0.5628942	5.91803	0.3809126	-1.937996
0.3108293	-0.9805313	0.5577952	6.276643	0.6747283	-1.745953
0.3324156	-1.069695	0.5317039	6.500766	1.192423	-1.827731
0.353124	-1.105494	0.4981089	6.395036	1.297053	-2.243849
0.3776807	-1.158794	0.4312198	6.329908	1.329392	-2.887518
0.3512439	-1.250752	0.347836	6.662687	1.275749	-2.921315
0.3211091	-1.317205	0.2818643	6.945875	1.169899	-2.684155
0.2311702	-1.420957	0.1379729	7.481334	0.6681629	-1.768454
0.189815	-1.449121	0.05943757	7.684402	0.3874121	-1.423494
0.1240886	-1.452296	-0.04787439	7.880804	0.004196962	-1.121534
